,date,time,away team,home team
2590,"Friday, September 6, 2024",8:10 pm,Minnesota Twins,Kansas City Royals
2591,"Friday, September 6, 2024",8:10 pm,Colorado Rockies,Milwaukee Brewers
2592,"Friday, September 6, 2024",8:15 pm,Seattle Mariners,St. Louis Cardinals
2593,"Friday, September 6, 2024",9:40 pm,Detroit Tigers,Oakland Athletics
2594,"Friday, September 6, 2024",9:40 pm,San Francisco Giants,San Diego Padres
2595,"Friday, September 6, 2024",10:10 pm,Cleveland Guardians,Los Angeles Dodgers
2596,"Saturday, September 7, 2024",2:20 pm,New York Yankees,Chicago Cubs
2597,"Saturday, September 7, 2024",4:05 pm,Tampa Bay Rays,Baltimore Orioles
2598,"Saturday, September 7, 2024",4:07 pm,Detroit Tigers,Oakland Athletics
2599,"Saturday, September 7, 2024",4:10 pm,Arizona D'Backs,Houston Astros
2600,"Saturday, September 7, 2024",4:10 pm,Philadelphia Phillies,Miami Marlins
2601,"Saturday, September 7, 2024",4:10 pm,Cincinnati Reds,New York Mets
2602,"Saturday, September 7, 2024",6:40 pm,Washington Nationals,Pittsburgh Pirates
2603,"Saturday, September 7, 2024",7:10 pm,Minnesota Twins,Kansas City Royals
2604,"Saturday, September 7, 2024",7:10 pm,Colorado Rockies,Milwaukee Brewers
2605,"Saturday, September 7, 2024",7:15 pm,Chicago White Sox,Boston Red Sox
2606,"Saturday, September 7, 2024",7:15 pm,Seattle Mariners,St. Louis Cardinals
2607,"Saturday, September 7, 2024",7:15 pm,Los Angeles Angels,Texas Rangers
2608,"Saturday, September 7, 2024",7:20 pm,Toronto Blue Jays,Atlanta Braves
2609,"Saturday, September 7, 2024",8:40 pm,San Francisco Giants,San Diego Padres
2610,"Saturday, September 7, 2024",9:10 pm,Cleveland Guardians,Los Angeles Dodgers
2611,"Sunday, September 8, 2024",1:35 pm,Toronto Blue Jays,Atlanta Braves
2612,"Sunday, September 8, 2024",1:35 pm,Tampa Bay Rays,Baltimore Orioles
2613,"Sunday, September 8, 2024",1:35 pm,Chicago White Sox,Boston Red Sox
2614,"Sunday, September 8, 2024",1:35 pm,Washington Nationals,Pittsburgh Pirates
2615,"Sunday, September 8, 2024",1:40 pm,Philadelphia Phillies,Miami Marlins
2616,"Sunday, September 8, 2024",1:40 pm,Cincinnati Reds,New York Mets
2617,"Sunday, September 8, 2024",2:10 pm,Arizona D'Backs,Houston Astros
2618,"Sunday, September 8, 2024",2:10 pm,Minnesota Twins,Kansas City Royals
2619,"Sunday, September 8, 2024",2:10 pm,Colorado Rockies,Milwaukee Brewers
2620,"Sunday, September 8, 2024",2:15 pm,Seattle Mariners,St. Louis Cardinals
2621,"Sunday, September 8, 2024",2:20 pm,New York Yankees,Chicago Cubs
2622,"Sunday, September 8, 2024",2:35 pm,Los Angeles Angels,Texas Rangers
2623,"Sunday, September 8, 2024",4:07 pm,Detroit Tigers,Oakland Athletics
2624,"Sunday, September 8, 2024",4:10 pm,Cleveland Guardians,Los Angeles Dodgers
2625,"Sunday, September 8, 2024",4:10 pm,San Francisco Giants,San Diego Padres
2626,"Monday, September 9, 2024",6:40 pm,Tampa Bay Rays,Philadelphia Phillies
2627,"Monday, September 9, 2024",6:40 pm,Miami Marlins,Pittsburgh Pirates
2628,"Monday, September 9, 2024",7:05 pm,Kansas City Royals,New York Yankees
2629,"Monday, September 9, 2024",7:07 pm,New York Mets,Toronto Blue Jays
2630,"Monday, September 9, 2024",7:10 pm,Baltimore Orioles,Boston Red Sox
2631,"Monday, September 9, 2024",7:40 pm,Cleveland Guardians,Chicago White Sox
2632,"Monday, September 9, 2024",7:40 pm,Los Angeles Angels,Minnesota Twins
2633,"Monday, September 9, 2024",10:10 pm,Chicago Cubs,Los Angeles Dodgers
2634,"Tuesday, September 10, 2024",6:40 pm,Colorado Rockies,Detroit Tigers
2635,"Tuesday, September 10, 2024",6:40 pm,Tampa Bay Rays,Philadelphia Phillies
2636,"Tuesday, September 10, 2024",6:40 pm,Miami Marlins,Pittsburgh Pirates
2637,"Tuesday, September 10, 2024",6:45 pm,Atlanta Braves,Washington Nationals
2638,"Tuesday, September 10, 2024",7:05 pm,Kansas City Royals,New York Yankees
2639,"Tuesday, September 10, 2024",7:07 pm,New York Mets,Toronto Blue Jays
2640,"Tuesday, September 10, 2024",7:10 pm,Baltimore Orioles,Boston Red Sox
2641,"Tuesday, September 10, 2024",7:40 pm,Cleveland Guardians,Chicago White Sox
2642,"Tuesday, September 10, 2024",7:40 pm,Los Angeles Angels,Minnesota Twins
2643,"Tuesday, September 10, 2024",7:45 pm,Cincinnati Reds,St. Louis Cardinals
2644,"Tuesday, September 10, 2024",8:10 pm,Oakland Athletics,Houston Astros
2645,"Tuesday, September 10, 2024",9:40 pm,Texas Rangers,Arizona D'Backs
2646,"Tuesday, September 10, 2024",9:40 pm,San Diego Padres,Seattle Mariners
2647,"Tuesday, September 10, 2024",9:45 pm,Milwaukee Brewers,San Francisco Giants
2648,"Tuesday, September 10, 2024",10:10 pm,Chicago Cubs,Los Angeles Dodgers
2649,"Wednesday, September 11, 2024",12:35 pm,Miami Marlins,Pittsburgh Pirates
2650,"Wednesday, September 11, 2024",2:10 pm,Cleveland Guardians,Chicago White Sox
2651,"Wednesday, September 11, 2024",3:07 pm,New York Mets,Toronto Blue Jays
2652,"Wednesday, September 11, 2024",3:40 pm,Texas Rangers,Arizona D'Backs
2653,"Wednesday, September 11, 2024",6:40 pm,Colorado Rockies,Detroit Tigers
2654,"Wednesday, September 11, 2024",6:40 pm,Tampa Bay Rays,Philadelphia Phillies
2655,"Wednesday, September 11, 2024",6:45 pm,Atlanta Braves,Washington Nationals
2656,"Wednesday, September 11, 2024",7:05 pm,Kansas City Royals,New York Yankees
2657,"Wednesday, September 11, 2024",7:10 pm,Baltimore Orioles,Boston Red Sox
2658,"Wednesday, September 11, 2024",7:10 pm,Los Angeles Angels,Minnesota Twins
2659,"Wednesday, September 11, 2024",7:45 pm,Cincinnati Reds,St. Louis Cardinals
2660,"Wednesday, September 11, 2024",8:10 pm,Oakland Athletics,Houston Astros
2661,"Wednesday, September 11, 2024",9:40 pm,San Diego Padres,Seattle Mariners
2662,"Wednesday, September 11, 2024",9:45 pm,Milwaukee Brewers,San Francisco Giants
2663,"Wednesday, September 11, 2024",10:10 pm,Chicago Cubs,Los Angeles Dodgers
2664,"Thursday, September 12, 2024",1:10 pm,Colorado Rockies,Detroit Tigers
2665,"Thursday, September 12, 2024",1:15 pm,Cincinnati Reds,St. Louis Cardinals
2666,"Thursday, September 12, 2024",2:10 pm,Oakland Athletics,Houston Astros
2667,"Thursday, September 12, 2024",6:40 pm,Tampa Bay Rays,Cleveland Guardians
2668,"Thursday, September 12, 2024",6:45 pm,Miami Marlins,Washington Nationals
2669,"Thursday, September 12, 2024",7:05 pm,Boston Red Sox,New York Yankees
2670,"Thursday, September 12, 2024",9:40 pm,Texas Rangers,Seattle Mariners
2671,"Thursday, September 12, 2024",9:45 pm,Milwaukee Brewers,San Francisco Giants
2672,"Friday, September 13, 2024",6:40 pm,Baltimore Orioles,Detroit Tigers
2673,"Friday, September 13, 2024",6:40 pm,New York Mets,Philadelphia Phillies
2674,"Friday, September 13, 2024",6:40 pm,Kansas City Royals,Pittsburgh Pirates
2675,"Friday, September 13, 2024",6:45 pm,Miami Marlins,Washington Nationals
2676,"Friday, September 13, 2024",7:05 pm,Boston Red Sox,New York Yankees
2677,"Friday, September 13, 2024",7:07 pm,St. Louis Cardinals,Toronto Blue Jays
2678,"Friday, September 13, 2024",7:10 pm,Tampa Bay Rays,Cleveland Guardians
2679,"Friday, September 13, 2024",7:20 pm,Los Angeles Dodgers,Atlanta Braves
2680,"Friday, September 13, 2024",7:40 pm,Oakland Athletics,Chicago White Sox
2681,"Friday, September 13, 2024",8:10 pm,Cincinnati Reds,Minnesota Twins
2682,"Friday, September 13, 2024",8:40 pm,Chicago Cubs,Colorado Rockies
2683,"Friday, September 13, 2024",9:38 pm,Houston Astros,Los Angeles Angels
2684,"Friday, September 13, 2024",9:40 pm,Milwaukee Brewers,Arizona D'Backs
2685,"Friday, September 13, 2024",10:10 pm,Texas Rangers,Seattle Mariners
2686,"Friday, September 13, 2024",10:15 pm,San Diego Padres,San Francisco Giants
2687,"Saturday, September 14, 2024",1:05 pm,Boston Red Sox,New York Yankees
2688,"Saturday, September 14, 2024",3:07 pm,St. Louis Cardinals,Toronto Blue Jays
2689,"Saturday, September 14, 2024",4:05 pm,New York Mets,Philadelphia Phillies
2690,"Saturday, September 14, 2024",4:05 pm,Miami Marlins,Washington Nationals
2691,"Saturday, September 14, 2024",6:10 pm,Tampa Bay Rays,Cleveland Guardians
2692,"Saturday, September 14, 2024",6:10 pm,Baltimore Orioles,Detroit Tigers
2693,"Saturday, September 14, 2024",6:40 pm,Kansas City Royals,Pittsburgh Pirates
2694,"Saturday, September 14, 2024",7:10 pm,Oakland Athletics,Chicago White Sox
2695,"Saturday, September 14, 2024",7:10 pm,Cincinnati Reds,Minnesota Twins
2696,"Saturday, September 14, 2024",7:20 pm,Los Angeles Dodgers,Atlanta Braves
2697,"Saturday, September 14, 2024",8:10 pm,Milwaukee Brewers,Arizona D'Backs
2698,"Saturday, September 14, 2024",8:10 pm,Chicago Cubs,Colorado Rockies
2699,"Saturday, September 14, 2024",9:05 pm,San Diego Padres,San Francisco Giants
2700,"Saturday, September 14, 2024",9:38 pm,Houston Astros,Los Angeles Angels
2701,"Saturday, September 14, 2024",9:40 pm,Texas Rangers,Seattle Mariners
2702,"Sunday, September 15, 2024",1:35 pm,Los Angeles Dodgers,Atlanta Braves
2703,"Sunday, September 15, 2024",1:35 pm,Boston Red Sox,New York Yankees
2704,"Sunday, September 15, 2024",1:35 pm,New York Mets,Philadelphia Phillies
2705,"Sunday, September 15, 2024",1:35 pm,Kansas City Royals,Pittsburgh Pirates
2706,"Sunday, September 15, 2024",1:35 pm,Miami Marlins,Washington Nationals
2707,"Sunday, September 15, 2024",1:37 pm,St. Louis Cardinals,Toronto Blue Jays
2708,"Sunday, September 15, 2024",1:40 pm,Tampa Bay Rays,Cleveland Guardians
2709,"Sunday, September 15, 2024",1:40 pm,Baltimore Orioles,Detroit Tigers
2710,"Sunday, September 15, 2024",2:10 pm,Oakland Athletics,Chicago White Sox
2711,"Sunday, September 15, 2024",2:10 pm,Cincinnati Reds,Minnesota Twins
2712,"Sunday, September 15, 2024",3:10 pm,Chicago Cubs,Colorado Rockies
2713,"Sunday, September 15, 2024",4:05 pm,San Diego Padres,San Francisco Giants
2714,"Sunday, September 15, 2024",4:07 pm,Houston Astros,Los Angeles Angels
2715,"Sunday, September 15, 2024",4:10 pm,Milwaukee Brewers,Arizona D'Backs
2716,"Sunday, September 15, 2024",4:10 pm,Texas Rangers,Seattle Mariners
2717,"Monday, September 16, 2024",6:40 pm,Minnesota Twins,Cleveland Guardians
2718,"Monday, September 16, 2024",7:10 pm,Washington Nationals,New York Mets
2719,"Monday, September 16, 2024",7:20 pm,Los Angeles Dodgers,Atlanta Braves
2720,"Monday, September 16, 2024",7:40 pm,Oakland Athletics,Chicago Cubs
2721,"Monday, September 16, 2024",7:40 pm,Detroit Tigers,Kansas City Royals
2722,"Monday, September 16, 2024",7:40 pm,Philadelphia Phillies,Milwaukee Brewers
2723,"Monday, September 16, 2024",7:45 pm,Pittsburgh Pirates,St. Louis Cardinals
2724,"Monday, September 16, 2024",8:40 pm,Arizona D'Backs,Colorado Rockies
2725,"Monday, September 16, 2024",9:38 pm,Chicago White Sox,Los Angeles Angels
2726,"Monday, September 16, 2024",9:40 pm,Houston Astros,San Diego Padres
2727,"Tuesday, September 17, 2024",6:35 pm,San Francisco Giants,Baltimore Orioles
2728,"Tuesday, September 17, 2024",6:40 pm,Atlanta Braves,Cincinnati Reds
2729,"Tuesday, September 17, 2024",6:40 pm,Minnesota Twins,Cleveland Guardians
2730,"Tuesday, September 17, 2024",6:40 pm,Los Angeles Dodgers,Miami Marlins
2731,"Tuesday, September 17, 2024",6:50 pm,Boston Red Sox,Tampa Bay Rays
2732,"Tuesday, September 17, 2024",7:10 pm,Washington Nationals,New York Mets
2733,"Tuesday, September 17, 2024",7:40 pm,Oakland Athletics,Chicago Cubs
2734,"Tuesday, September 17, 2024",7:40 pm,Detroit Tigers,Kansas City Royals
2735,"Tuesday, September 17, 2024",7:40 pm,Philadelphia Phillies,Milwaukee Brewers
2736,"Tuesday, September 17, 2024",7:45 pm,Pittsburgh Pirates,St. Louis Cardinals
2737,"Tuesday, September 17, 2024",8:05 pm,Toronto Blue Jays,Texas Rangers
2738,"Tuesday, September 17, 2024",8:40 pm,Arizona D'Backs,Colorado Rockies
2739,"Tuesday, September 17, 2024",9:38 pm,Chicago White Sox,Los Angeles Angels
2740,"Tuesday, September 17, 2024",9:40 pm,Houston Astros,San Diego Padres
2741,"Tuesday, September 17, 2024",9:40 pm,New York Yankees,Seattle Mariners
2742,"Wednesday, September 18, 2024",2:20 pm,Oakland Athletics,Chicago Cubs
2743,"Wednesday, September 18, 2024",3:10 pm,Arizona D'Backs,Colorado Rockies
2744,"Wednesday, September 18, 2024",4:07 pm,Chicago White Sox,Los Angeles Angels
2745,"Wednesday, September 18, 2024",6:35 pm,San Francisco Giants,Baltimore Orioles
2746,"Wednesday, September 18, 2024",6:40 pm,Atlanta Braves,Cincinnati Reds
2747,"Wednesday, September 18, 2024",6:40 pm,Minnesota Twins,Cleveland Guardians
2748,"Wednesday, September 18, 2024",6:40 pm,Los Angeles Dodgers,Miami Marlins
2749,"Wednesday, September 18, 2024",6:40 pm,Houston Astros,San Diego Padres
2750,"Wednesday, September 18, 2024",6:50 pm,Boston Red Sox,Tampa Bay Rays
2751,"Wednesday, September 18, 2024",7:10 pm,Washington Nationals,New York Mets
2752,"Wednesday, September 18, 2024",7:40 pm,Detroit Tigers,Kansas City Royals
2753,"Wednesday, September 18, 2024",7:40 pm,Philadelphia Phillies,Milwaukee Brewers
2754,"Wednesday, September 18, 2024",7:45 pm,Pittsburgh Pirates,St. Louis Cardinals
2755,"Wednesday, September 18, 2024",8:05 pm,Toronto Blue Jays,Texas Rangers
2756,"Wednesday, September 18, 2024",9:40 pm,New York Yankees,Seattle Mariners
2757,"Thursday, September 19, 2024",1:05 pm,San Francisco Giants,Baltimore Orioles
2758,"Thursday, September 19, 2024",1:10 pm,Atlanta Braves,Cincinnati Reds
2759,"Thursday, September 19, 2024",1:10 pm,Minnesota Twins,Cleveland Guardians
2760,"Thursday, September 19, 2024",2:35 pm,Toronto Blue Jays,Texas Rangers
2761,"Thursday, September 19, 2024",4:10 pm,New York Yankees,Seattle Mariners
2762,"Thursday, September 19, 2024",4:40 pm,Los Angeles Dodgers,Miami Marlins
2763,"Thursday, September 19, 2024",6:50 pm,Boston Red Sox,Tampa Bay Rays
2764,"Thursday, September 19, 2024",7:10 pm,Philadelphia Phillies,New York Mets
2765,"Thursday, September 19, 2024",7:15 pm,Pittsburgh Pirates,St. Louis Cardinals
2766,"Thursday, September 19, 2024",7:40 pm,Washington Nationals,Chicago Cubs
2767,"Thursday, September 19, 2024",7:40 pm,Arizona D'Backs,Milwaukee Brewers
2768,"Thursday, September 19, 2024",8:10 pm,Los Angeles Angels,Houston Astros
2769,"Friday, September 20, 2024",2:20 pm,Washington Nationals,Chicago Cubs
2770,"Friday, September 20, 2024",6:40 pm,Pittsburgh Pirates,Cincinnati Reds
2771,"Friday, September 20, 2024",6:50 pm,Toronto Blue Jays,Tampa Bay Rays
2772,"Friday, September 20, 2024",7:05 pm,Detroit Tigers,Baltimore Orioles
2773,"Friday, September 20, 2024",7:10 pm,Minnesota Twins,Boston Red Sox
2774,"Friday, September 20, 2024",7:10 pm,Atlanta Braves,Miami Marlins
2775,"Friday, September 20, 2024",7:10 pm,Philadelphia Phillies,New York Mets
2776,"Friday, September 20, 2024",8:05 pm,Seattle Mariners,Texas Rangers
2777,"Friday, September 20, 2024",8:10 pm,Los Angeles Angels,Houston Astros
2778,"Friday, September 20, 2024",8:10 pm,San Francisco Giants,Kansas City Royals
2779,"Friday, September 20, 2024",8:10 pm,Arizona D'Backs,Milwaukee Brewers
2780,"Friday, September 20, 2024",8:15 pm,Cleveland Guardians,St. Louis Cardinals
2781,"Friday, September 20, 2024",9:40 pm,New York Yankees,Oakland Athletics
2782,"Friday, September 20, 2024",9:40 pm,Chicago White Sox,San Diego Padres
2783,"Friday, September 20, 2024",10:10 pm,Colorado Rockies,Los Angeles Dodgers
2784,"Saturday, September 21, 2024",2:20 pm,Washington Nationals,Chicago Cubs
2785,"Saturday, September 21, 2024",4:05 pm,Detroit Tigers,Baltimore Orioles
2786,"Saturday, September 21, 2024",4:10 pm,Minnesota Twins,Boston Red Sox
2787,"Saturday, September 21, 2024",4:10 pm,Atlanta Braves,Miami Marlins
2788,"Saturday, September 21, 2024",4:10 pm,Philadelphia Phillies,New York Mets
2789,"Saturday, September 21, 2024",4:10 pm,Toronto Blue Jays,Tampa Bay Rays
2790,"Saturday, September 21, 2024",6:40 pm,Pittsburgh Pirates,Cincinnati Reds
2791,"Saturday, September 21, 2024",7:05 pm,Seattle Mariners,Texas Rangers
2792,"Saturday, September 21, 2024",7:10 pm,Los Angeles Angels,Houston Astros
2793,"Saturday, September 21, 2024",7:10 pm,San Francisco Giants,Kansas City Royals
2794,"Saturday, September 21, 2024",7:10 pm,Arizona D'Backs,Milwaukee Brewers
2795,"Saturday, September 21, 2024",7:15 pm,Cleveland Guardians,St. Louis Cardinals
2796,"Saturday, September 21, 2024",8:40 pm,Chicago White Sox,San Diego Padres
2797,"Saturday, September 21, 2024",9:07 pm,New York Yankees,Oakland Athletics
2798,"Saturday, September 21, 2024",9:10 pm,Colorado Rockies,Los Angeles Dodgers
2799,"Sunday, September 22, 2024",1:10 pm,Pittsburgh Pirates,Cincinnati Reds
2800,"Sunday, September 22, 2024",1:35 pm,Detroit Tigers,Baltimore Orioles
2801,"Sunday, September 22, 2024",1:35 pm,Minnesota Twins,Boston Red Sox
2802,"Sunday, September 22, 2024",1:40 pm,Atlanta Braves,Miami Marlins
2803,"Sunday, September 22, 2024",1:40 pm,Philadelphia Phillies,New York Mets
2804,"Sunday, September 22, 2024",1:40 pm,Toronto Blue Jays,Tampa Bay Rays
2805,"Sunday, September 22, 2024",2:10 pm,Los Angeles Angels,Houston Astros
2806,"Sunday, September 22, 2024",2:10 pm,San Francisco Giants,Kansas City Royals
2807,"Sunday, September 22, 2024",2:10 pm,Arizona D'Backs,Milwaukee Brewers
2808,"Sunday, September 22, 2024",2:15 pm,Cleveland Guardians,St. Louis Cardinals
2809,"Sunday, September 22, 2024",2:20 pm,Washington Nationals,Chicago Cubs
2810,"Sunday, September 22, 2024",2:35 pm,Seattle Mariners,Texas Rangers
2811,"Sunday, September 22, 2024",4:07 pm,New York Yankees,Oakland Athletics
2812,"Sunday, September 22, 2024",4:10 pm,Colorado Rockies,Los Angeles Dodgers
2813,"Sunday, September 22, 2024",4:10 pm,Chicago White Sox,San Diego Padres
2814,"Monday, September 23, 2024",6:40 pm,Chicago Cubs,Philadelphia Phillies
2815,"Monday, September 23, 2024",7:07 pm,Boston Red Sox,Toronto Blue Jays
2816,"Monday, September 23, 2024",8:10 pm,Seattle Mariners,Houston Astros
2817,"Monday, September 23, 2024",9:40 pm,San Francisco Giants,Arizona D'Backs
2818,"Tuesday, September 24, 2024",6:40 pm,Cincinnati Reds,Cleveland Guardians
2819,"Tuesday, September 24, 2024",6:40 pm,Tampa Bay Rays,Detroit Tigers
2820,"Tuesday, September 24, 2024",6:40 pm,Chicago Cubs,Philadelphia Phillies
2821,"Tuesday, September 24, 2024",6:40 pm,Milwaukee Brewers,Pittsburgh Pirates
2822,"Tuesday, September 24, 2024",6:45 pm,Kansas City Royals,Washington Nationals
2823,"Tuesday, September 24, 2024",7:05 pm,Baltimore Orioles,New York Yankees
2824,"Tuesday, September 24, 2024",7:07 pm,Boston Red Sox,Toronto Blue Jays
2825,"Tuesday, September 24, 2024",7:20 pm,New York Mets,Atlanta Braves
2826,"Tuesday, September 24, 2024",7:40 pm,Los Angeles Angels,Chicago White Sox
2827,"Tuesday, September 24, 2024",7:40 pm,Miami Marlins,Minnesota Twins
2828,"Tuesday, September 24, 2024",8:10 pm,Seattle Mariners,Houston Astros
2829,"Tuesday, September 24, 2024",8:40 pm,St. Louis Cardinals,Colorado Rockies
2830,"Tuesday, September 24, 2024",9:40 pm,San Francisco Giants,Arizona D'Backs
2831,"Tuesday, September 24, 2024",9:40 pm,Texas Rangers,Oakland Athletics
2832,"Tuesday, September 24, 2024",10:10 pm,San Diego Padres,Los Angeles Dodgers
2833,"Wednesday, September 25, 2024",2:10 pm,Seattle Mariners,Houston Astros
2834,"Wednesday, September 25, 2024",6:05 pm,Chicago Cubs,Philadelphia Phillies
2835,"Wednesday, September 25, 2024",6:40 pm,Cincinnati Reds,Cleveland Guardians
2836,"Wednesday, September 25, 2024",6:40 pm,Tampa Bay Rays,Detroit Tigers
2837,"Wednesday, September 25, 2024",6:40 pm,Milwaukee Brewers,Pittsburgh Pirates
2838,"Wednesday, September 25, 2024",6:45 pm,Kansas City Royals,Washington Nationals
2839,"Wednesday, September 25, 2024",7:05 pm,Baltimore Orioles,New York Yankees
2840,"Wednesday, September 25, 2024",7:07 pm,Boston Red Sox,Toronto Blue Jays
2841,"Wednesday, September 25, 2024",7:20 pm,New York Mets,Atlanta Braves
2842,"Wednesday, September 25, 2024",7:40 pm,Los Angeles Angels,Chicago White Sox
2843,"Wednesday, September 25, 2024",7:40 pm,Miami Marlins,Minnesota Twins
2844,"Wednesday, September 25, 2024",8:40 pm,St. Louis Cardinals,Colorado Rockies
2845,"Wednesday, September 25, 2024",9:40 pm,San Francisco Giants,Arizona D'Backs
2846,"Wednesday, September 25, 2024",9:40 pm,Texas Rangers,Oakland Athletics
2847,"Wednesday, September 25, 2024",10:10 pm,San Diego Padres,Los Angeles Dodgers
2848,"Thursday, September 26, 2024",12:35 pm,Milwaukee Brewers,Pittsburgh Pirates
2849,"Thursday, September 26, 2024",1:05 pm,Kansas City Royals,Washington Nationals
2850,"Thursday, September 26, 2024",1:10 pm,Tampa Bay Rays,Detroit Tigers
2851,"Thursday, September 26, 2024",2:10 pm,Los Angeles Angels,Chicago White Sox
2852,"Thursday, September 26, 2024",3:10 pm,St. Louis Cardinals,Colorado Rockies
2853,"Thursday, September 26, 2024",3:37 pm,Texas Rangers,Oakland Athletics
