date,time,away team,home team,Latitude,Longitude
" April 29,  2024",6:35 pm,New York Yankees,Baltimore Orioles,39.28388889,-76.62166667
" April 30,  2024",6:35 pm,New York Yankees,Baltimore Orioles,39.28388889,-76.62166667
" May 1,  2024",6:35 pm,New York Yankees,Baltimore Orioles,39.28388889,-76.62166667
" May 2,  2024",1:05 pm,New York Yankees,Baltimore Orioles,39.28388889,-76.62166667
" May 10,  2024",7:05 pm,Arizona D'Backs,Baltimore Orioles,39.28388889,-76.62166667
" May 11,  2024",4:05 pm,Arizona D'Backs,Baltimore Orioles,39.28388889,-76.62166667
" May 12,  2024",1:35 pm,Arizona D'Backs,Baltimore Orioles,39.28388889,-76.62166667
" May 13,  2024",6:35 pm,Toronto Blue Jays,Baltimore Orioles,39.28388889,-76.62166667
" May 14,  2024",6:35 pm,Toronto Blue Jays,Baltimore Orioles,39.28388889,-76.62166667
" May 15,  2024",12:35 pm,Toronto Blue Jays,Baltimore Orioles,39.28388889,-76.62166667
" May 17,  2024",7:05 pm,Seattle Mariners,Baltimore Orioles,39.28388889,-76.62166667
" May 18,  2024",4:05 pm,Seattle Mariners,Baltimore Orioles,39.28388889,-76.62166667
" May 19,  2024",1:35 pm,Seattle Mariners,Baltimore Orioles,39.28388889,-76.62166667
" May 27,  2024",1:05 pm,Boston Red Sox,Baltimore Orioles,39.28388889,-76.62166667
" May 28,  2024",6:35 pm,Boston Red Sox,Baltimore Orioles,39.28388889,-76.62166667
